"","score","text","polarity"
"707",0,"RT @indiantweeter: @calamur @RahulGandhi Dumbest argument I have ever seen but then I have seen you making such arguments in the past. 😁😁","neutral"
"708",0,"RT @DrGPradhan: Island booked for PM

Can @RahulGandhi tell ppl if Navy was his father personal property and the choppers &amp; Ships were his…","neutral"
"709",0,"RT @ShujathAliSufi: Despite the fact that they want #CongressMuktBharat. We do not want #Bhakt or #Chowkidar mukt Bharat as they are integr…","neutral"
"710",2,"RT @HarsimratBadal_: Raja Sahib @capt_amarinder you admit 5 @INCIndia men led ‘84 ‘katleaam’ of Sikhs but continue to protect #JagdishTytle…","positive"
"711",0,"@MahilaCongress @RahulGandhi @htTweets Election over,let’s wait for results","neutral"
"712",-1,"RT @65thakursahab: Dear @RahulGandhi please take @INCIndia back into the attack mode. 
We need to take the narrative back to the economy, j…","negative"
"713",0,"RT @JavedAliJamada1: Same political party ruling in State as well as Centre then why such delay in decision making w.r.t. to #GoaMining cri…","neutral"
"714",-1,"@INCIndia @RahulGandhi @htTweets Mr. Gandhi...It is always difficult to digest the truth and stope dreaming of becomming a PM.","negative"
"715",0,"@Shehzad_Ind @RahulGandhi Again forgot to tag modi😳🤓","neutral"
"716",0,"@_pallavighosh @RahulGandhi @sampitroda Terminate @sampitroda membership of @INCIndia","neutral"
"717",-1,"RT @JainAsh10: 'When a big tree falls, the land shakes.'
'Hua toh hua.'

What disgusting scumbags #RahulGandhi and #SamPitroda are. Cannot…","negative"
"718",0,"RT @beindiya: BBC News | Narendra Modi 'allowed' Gujarat 2002 anti-Muslim riots - https://t.co/0WVz6XguuG CAN MODI or BJP answer about this…","neutral"
"719",1,"RT @The_ManishSood: @RahulGandhi One picture is enough for modi https://t.co/o1kealLNNA","positive"
"720",2,"@RahulGandhi India doesn't think what u think to defeat a Bravest soldier like Modi Jhi and it could be a night dre… https://t.co/CtP8TJxCmO","positive"
"721",0,"@CMofKarnataka @PMOIndia @nitin_gadkari @RahulGandhi @HMOIndia This is the state of the Lorry drivers crossing the… https://t.co/EQwJEHgkDC","neutral"
"722",0,"@RahulGandhi @priyankagandhi In school we looked forward to Nov 14th &amp;said Chacha nehru zindabad.50 yrs later liste… https://t.co/FE5i6FSGJq","neutral"
"723",-1,"RT @Prof_Hariom: Big big big big breaking 
Punjab CM Captain Amrinder Singh admits that 5 top Congress  leaders carried out massacre of 800…","negative"
"724",0,"RT @Supriya23bh: Mr @RahulGandhi: Ex PM Dr Manmohan Singhji has apologised. My mother,Sonia Gandhiji has apologised. We all hv made our pos…","neutral"
"725",0,"RT @MahilaCongress: Mr Narendra Modi is obsessed with my family. I don’t think about my father, grandmother or great-grandfather as much as…","neutral"
"726",0,"@sangeetasingh77 @AudaciousQuest @tufailelif @BJP4India @RahulGandhi @SaffronJay That's what I also suggested!","neutral"
"727",3,"RT @INCMumbai: ""Mr Narendra Modi is an individual. But he also represents an ideology. As an individual I love him, like I love every livin…","positive"
"728",0,"RT @Shehzad_Ind: Hua toh Hua is the real face of ""Nyay"" that @RahulGandhi &amp; his family can offer to us...remember this always","neutral"
"729",0,"RT @MahilaCongress: Mr Narendra Modi is obsessed with my family. I don’t think about my father, grandmother or great-grandfather as much as…","neutral"
"730",0,"@RahulGandhi How &amp; To Whom  your Family wiped out of the path to POWER
will come only after the nexus
EXPLORED !","neutral"
"731",0,"RT @INCIndia: LIVE: Congress President @RahulGandhi addresses public meeting in Una, Himachal Pradesh. #AbHogaNyay https://t.co/9GIgv8uByq","neutral"
"732",-1,"RT @cchandramouli1: Sure @TajinderBagga. The @INCIndia's unmindful loose cannon Sam @sampitroda (who also happens to be @RahulGandhi MargDa…","negative"
"733",0,"RT @Shehzad_Ind: Hua toh Hua is the real face of ""Nyay"" that @RahulGandhi &amp; his family can offer to us...remember this always","neutral"
"734",0,"RT @sunceren25: @RahulGandhi @Shimlacongress @HimachalPMC @IYCHimachal @NSUIHimachal 
Tweets are being deleted mysteriously supporting Mr.…","neutral"
"735",0,"@RahulGandhi In context of 2002 Gujarat riots ""Action &amp; Reaction"" statement still ringing in our ears but that lead… https://t.co/87gPKLXxOo","neutral"
"736",0,"@ssbawa1 @AudaciousQuest @tufailelif @BJP4India @RahulGandhi @SaffronJay Just the thought of having an education mi… https://t.co/oyWPPShpjt","neutral"
"737",-2,"@bsesdelhi Do not give me new complaint number on my mobile 19051100250 at 5.07 am.

I already have complaint no 19… https://t.co/3mvkNJriW6","negative"
"738",0,"@Tina90702836 @INCTharoorian @RahulGandhi Aankhen kholne ki zarurat kise hai, sab jaante hain. Life kisiko blindly… https://t.co/JvBUZUByLz","neutral"
"739",0,"Could Arithmetic Force Modi And Rahul To Team Up? https://t.co/vRCRWYe5hH @narendramodi @BJP4India @RahulGandhi","neutral"
"740",0,"RT @MahilaCongress: Mr Narendra Modi is obsessed with my family. I don’t think about my father, grandmother or great-grandfather as much as…","neutral"
"741",0,"RT @INCIndia: LIVE: Congress President @RahulGandhi addresses public meeting in Chandigarh. #AbHogaNyay https://t.co/wSVKo33aHo","neutral"
"742",1,"When someone outsources basic responsibilities like these, what kind of service will he give his voters, if elected… https://t.co/XsAblktCL8","positive"
"743",0,"@Arifkazi488 @RahulGandhi @IYC @keshavyadaviyc @srinivasiyc @INCIndia @INCHaryana @priyankagandhi @kumari_selja… https://t.co/X1aS58xARO","neutral"
"744",0,"Strong words from Congress President Rahul Gandhi  on Sam Pitroda comment. Sam Patroda should apologise for it. *Do… https://t.co/tKFzDe7gOU","neutral"
"745",0,"#RT @CHOTIWALA: RT @JebiMather: When Little Aasim - whom @RahulGandhi called a “FIGHTER” visited @IYC Office and in… https://t.co/8vEDm5IO9U","neutral"
"746",0,"#RT @CHOTIWALA: RT @INCIndia: Mr Modi has been outmanoeuvred, outflanked and cut down, as far as the present and th… https://t.co/O409ypzKHj","neutral"
"747",0,"#RT @CHOTIWALA: RT @RahulGandhi: Here’s a link to my interview with Sunetra Choudhury of the HIndustan Times on Mod… https://t.co/ibbeOh2LVI","neutral"
"748",-1,"@RahulGandhi Your statement choukidar chor was proved wrong","negative"
"749",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"750",1,"RT @ramsantoshreddy: Dear @RahulGandhi you have one hot news to point out our current PM @narendramodi ji..
Ask him about the current situa…","positive"
"751",-1,"RT @65thakursahab: Dear @RahulGandhi please take @INCIndia back into the attack mode. 
We need to take the narrative back to the economy, j…","negative"
"752",1,"@AudaciousQuest @tufailelif Those data scientists are qualified from local Madrassas 
@tufailelif hope U R already… https://t.co/wKTS8zTj27","positive"
"753",1,"@sampitroda your hindi was too good when you said Jo hua so hua, your accent is a typical Indian accent,  so don't… https://t.co/qITTDOBnJC","positive"
"754",1,"RT @ashishtambe2007: @RahulGandhi realized they needed someone better than Mani Shankar Aiyar to help NaMo in 2019. So, he called #SamPitro…","positive"
"755",2,"RT @BhavikaKapoor5: On 23rd May 2019 people will see a miraculous come back like Phoenix of @INCIndia , all along my prediction for Congres…","positive"
"756",0,"RT @ModiLeDubega: @RahulGandhi Live Interview De Rahul Ji","neutral"
"757",-1,"RT @BJP4Karnataka: How’s your apology to the Supreme Court coming along ? 

You must be really nervous thinking about your party &amp; your sin…","negative"
"758",0,"RT @Shehzad_Ind: Hua toh Hua is the real face of ""Nyay"" that @RahulGandhi &amp; his family can offer to us...remember this always","neutral"
"759",0,"RT @Afrina_123: Mining is our livelihood. Mining is our right. When our voices will be heard.? #RestartGoaMining #GoaMining @PMOIndia @goac…","neutral"
"760",-1,"RT @Prof_Hariom: Big big big big breaking 
Punjab CM Captain Amrinder Singh admits that 5 top Congress  leaders carried out massacre of 800…","negative"
"761",-1,"@RahulGandhi Good joke https://t.co/AwjcCmyQ71","negative"
"762",0,"RT @CongressAICC: CP : @RahulGandhi Helping get our
helicopter going :) in Una, Himachal Pradesh. https://t.co/JOUuYlj2cV","neutral"
"763",0,"RT @radiowithpause1: @ChapKewani @AmbVPrakash @INCIndia @narendramodi @RahulGandhi I was asked for 7 lacs in 2009 to meet Pappu.. just meet…","neutral"
"764",0,"RT @rishibagree: @RahulGandhi State of Rahul Gandhi Right now https://t.co/6gzPDcPTDS","neutral"
"765",-1,"RT @65thakursahab: Dear @RahulGandhi please take @INCIndia back into the attack mode. 
We need to take the narrative back to the economy, j…","negative"
"766",0,"RT @EconomicTimes: #BJP on Friday demanded that UPA chairperson #SoniaGandhi and Congress president @RahulGandhi apologise to the nation ov…","neutral"
"767",0,"@bsesdelhi Who confirmed that to you supply is normalised in our area? 
Did you called me to confirm that or anybod… https://t.co/KD4Ky8b8x5","neutral"
"768",-1,"@RahulGandhi Who started first...You are a lier","negative"
"769",0,"RT @INCIndia: LIVE: Congress President @RahulGandhi addresses public meeting in Chandigarh. #AbHogaNyay https://t.co/wSVKo33aHo","neutral"
"770",0,"@manishnandal786 @_pallavighosh @RahulGandhi @sampitroda Power is Poison. He has been made to drink Poison. Why do you want to remove him","neutral"
"771",0,"@reliancegroup @RahulGandhi I have invested my monies in rcom.. What about my investment. #AnilAmbani #KANGAAL hoga… https://t.co/hxDi6vblPK","neutral"
"772",0,"@RahulGandhi You people want that this election are not fight on real issues...","neutral"
"773",0,"@seriousfunnyguy @RahulGandhi @capt_amarinder for once Karan Tapars interview served for some purpose
#murdererRajivgandhi","neutral"
"774",1,"RT @muglikar_: Thorough analysis of chor @RahulGandhi 's interview. 😹😹It can't get better than this. https://t.co/VsiOIncVRb","positive"
"775",2,"RT @BhavikaKapoor5: On 23rd May 2019 people will see a miraculous come back like Phoenix of @INCIndia , all along my prediction for Congres…","positive"
"776",-1,"RT @MaheshJagga: The most vicious campaign was in 1984 when @INCIndia officially declared Sikhs as traitors, symbolised them as snakes &amp; sc…","negative"
"777",0,"Why air fare gets almost triple times for every domestic flight as the journey date approaches? Does Airlines needs… https://t.co/HQFUwVT9t8","neutral"
"778",-1,"Maafi Manga toh Durr ki baat hai Mr.SHIT-RODA ye aur bolre hai ""Hua toh Hua"" u shud be ashamed of it Congress has n… https://t.co/irmv8FwaWy","negative"
"779",0,"@sampitroda are you in league with @narendramodi to defeat @RahulGandhi you uttered the worst sentence against viol… https://t.co/l0ppDWbk9z","neutral"
"780",0,"RT @DrGPradhan: Island booked for PM

Can @RahulGandhi tell ppl if Navy was his father personal property and the choppers &amp; Ships were his…","neutral"
"781",0,"RT @INCIndia: LIVE: Congress President @RahulGandhi addresses public meeting in Chandigarh. #AbHogaNyay https://t.co/wSVKo33aHo","neutral"
"782",0,"RT @INCIndia: LIVE: Congress President @RahulGandhi addresses public meeting in Chandigarh. #AbHogaNyay https://t.co/wSVKo33aHo","neutral"
"783",0,"RT @Supriya23bh: Cong Prez @RahulGandhi :
I think what Sam Pitrodaji said is completely out of line and he should apologise for it. I think…","neutral"
"784",-1,"Yet another balletent lie by @INCIndia 
@divyaspandana @JhaSanjay @rssurjewala will you all together or independent… https://t.co/ZpEXHWWdV2","negative"
"785",0,"RT @baburajvarma: SC hasn't dismissed any litigation by Dr @Swamy39 nor it has dismissed or nullified the MHA notice to @RahulGandhi it  ju…","neutral"
"786",0,"@drshamamohd @RahulGandhi Modi ji getting vote bcoz he didn't apologied for #Godhra.","neutral"
"787",0,"RT @INCIndia: LIVE: Congress President @RahulGandhi addresses public meeting in Chandigarh. #AbHogaNyay https://t.co/wSVKo33aHo","neutral"
"788",1,"RT @AnjumINC: This is wat will happen to modi after 23rd May ,Chehra chupaane ke liye .. The most liked foto of the millennium as social me…","positive"
"789",0,"@NPDay @RahulGandhi @sampitroda @ThePrintIndia Remove him.from the party..
We don't want your apology from disgusti… https://t.co/WU6Hcyc6m7","neutral"
"790",0,"RT @INCIndia: Mr Modi has been outmanoeuvred, outflanked and cut down, as far as the present and the future are concerned. So where else ca…","neutral"
"791",0,"RT @Prof_Hariom: Dear Hindus,
I am again tweeting.

Both @INCIndia and Muslim League were founded by London

INC by Hume, Dufferin and Curz…","neutral"
"792",1,"RT @NPDay: Exclusive: Don’t appreciate this nonsense, says @RahulGandhi of @sampitroda 1984 Sikh riots remark. Gandhi said he will personal…","positive"
"793",0,"Well done @RahulGandhi Ji! Apology enhances ones respectability &amp; honor. It never disgrace ones personality &amp; is pr… https://t.co/HWOrgzaMJH","neutral"
"794",0,"@ANI What about ""When big tree fell, earth shakes a little"" ??? ?? ? ? ? ? @RahulGandhi","neutral"
"795",-1,"@RahulGandhi @INCIndia @BJP4India  @AskBansal @NeetuGarg6 the toxic  Sam Pitroda which you have kept with you must… https://t.co/VWbP9qAXXV","negative"
"796",0,"Watch what this old congressman is saying, for @RahulGandhi , Sonia, @INCIndia @Mayawati @yadavakhilesh , its too b… https://t.co/18uUL9vfuq","neutral"
"797",-1,"@khushsundar @RahulGandhi @sampitroda Remove sam.pitroda from the party..
We don't need any sorry from.disgusting party madam","negative"
"798",-3,"Pappu @RahulGandhi - if the massacre of 1984 is such a terrible tragedy &amp; you, your mafia mom, MMS are genuinely ap… https://t.co/J1WJbAzPro","negative"
"799",0,"RT @htTweets: @RahulGandhi Gandhi slams #SamPitroda for his ‘hua toh hua’ remark over 1984 riots

https://t.co/2WwIXv1lSm https://t.co/hxun…","neutral"
"800",1,"@RahulGandhi good","positive"
"801",0,"@sherryontopp First Decide when will you leave politics.
If @RahulGandhi looses elections in Amethi
Or anything else.","neutral"
"802",0,"RT @HartoshSinghBal: manmohan singh apologised on behalf of the government never the party, sonia gandhi has never apologised, @RahulGandhi…","neutral"
"803",0,"#RT @CHOTIWALA: RT @JebiMather: When Little Aasim - whom @RahulGandhi called a “FIGHTER” visited @IYC Office and in… https://t.co/chp0hszcGz","neutral"
"804",0,"#RT @CHOTIWALA: RT @INCIndia: Mr Modi has been outmanoeuvred, outflanked and cut down, as far as the present and th… https://t.co/s3eZEGHsas","neutral"
"805",0,"#RT @CHOTIWALA: RT @RahulGandhi: Here’s a link to my interview with Sunetra Choudhury of the HIndustan Times on Mod… https://t.co/mtu1EoYXwj","neutral"
"806",0,"RT @sakshijoshii: Did anyone notice? PM has started giving interviews in @RahulGandhi style i.e from his rally’s location. Does it indicate…","neutral"
