"","score","text","polarity"
"726",0,"@bsesdelhi Who confirmed that to you supply is normalised in our area? 
Did you called me to confirm that or anybod… https://t.co/KD4Ky8b8x5","neutral"
"727",1,"RT @ShahbazAnsar_: Full video at ThePrint: https://t.co/0qp1ONyspv

Rumours about @narendramodi's promise for laser guns and a salary hike…","positive"
"728",1,"RT @JhaSanjay: Dear @narendramodi : Can you kindly disclose who were the people who traveled with you on your foreign trips ? How often? Wh…","positive"
"729",-2,"@ahmedpatel Even1Soap-Opera BhabhiJi who suffered from mental depression recently is asking question to the wisest… https://t.co/ipvrgb3iM7","negative"
"730",0,"@Tambi_Dude @FrankBullit67 @lumarko2 @HarbirSingh_ @AatishTaseer @realDonaldTrump @narendramodi He is not white","neutral"
"731",0,"How many were butchered in Gujrat  under @narendramodi's nose   ? https://t.co/GZLoQXbMJq","neutral"
"732",1,"RT @narendramodi: During the UPA era there were Commonwealth Games. 

In our tenure Kumbh took place in Prayagraj. 

Both were great opport…","positive"
"733",1,"@ncbn @narendramodi Real prostitutes are far far better than political prostitutes 
Mr.@ncbn what z ur opinion on this man","positive"
"734",1,"RT @Ibne_Sena: Why it gives burnol to many people if anyone support Prime Minister @narendramodi. 

Why it pinches many people if anyone su…","positive"
"735",0,"@Warped_warble @FrankBullit67 @lumarko2 @HarbirSingh_ @AatishTaseer @realDonaldTrump @narendramodi Classic white li… https://t.co/1HvK9B0zYn","neutral"
"736",-1,"@ArnabGoswamiRtv @narendramodi He will be the reason for India downfall as well.","negative"
"737",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"738",0,"The article in TIME proves world is afraid of our HPM @narendramodi ji. Try to run a reality check and you wl see I… https://t.co/fTYxsM8mZi","neutral"
"739",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"740",1,"RT @UjwalaSawant3: Bring ☺ smiles back. 
Save livelihood of lakhs of #GoaMining People .
@narendramodi #ModiJahanVikasWahan #ModiHaiToVikas…","positive"
"741",1,"RT @Shehzad_Ind: Sam Pitroda : My Hindi is not good ! I couldn't translate Bura ! I meant jo hua bura hua!

Gujarat elections2017 all over…","positive"
"742",0,"Why air fare gets almost triple times for every domestic flight as the journey date approaches? Does Airlines needs… https://t.co/HQFUwVT9t8","neutral"
"743",-1,"Maafi Manga toh Durr ki baat hai Mr.SHIT-RODA ye aur bolre hai ""Hua toh Hua"" u shud be ashamed of it Congress has n… https://t.co/irmv8FwaWy","negative"
"744",0,"RT @suhelnarvekar: @Indiamining @goacm @BJP4Goa @BJP4India @RBI @FinMinIndia @mygovindia @narendramodi @arunjaitley Mining Ban taking toll.…","neutral"
"745",0,"@sampitroda are you in league with @narendramodi to defeat @RahulGandhi you uttered the worst sentence against viol… https://t.co/l0ppDWbk9z","neutral"
"746",0,"RT @RoseFer_2456: @GoaFront @PMOIndia @narendramodi @goacm @nstomar @rsprasad @BJP4India @BJP4Goa @TendulkarBJP @nitin_gadkari @AmitShah @I…","neutral"
"747",0,"@divyaspandana @narendramodi Poor Divya..... but dint give up....try again 😂😂🤣","neutral"
"748",-1,"@ParveenKader @skvirulkar @MamataOfficial Ball's.. when the mind is without fear and head is held high.. where know… https://t.co/dVBPo4C9lJ","negative"
"749",0,"RT @suhelnarvekar: #RestartGoaMining
Iron ore has the power to change the face of India.
#SaturdayThoughts #SaturdayMotivation #SaturdayMor…","neutral"
"750",0,"@JaiAryawart @tysaa13 @Imamofpeace @narendramodi I like @Imamofpeace but I am Indian  and I have to disagree with h… https://t.co/anyhQ2FADe","neutral"
"751",-2,"RT @ajaishukla: Four senior admirals, including two chiefs, rubbish @narendramodi's allegation that Rajiv Gandhi, his family and others wen…","negative"
"752",1,"RT @narendramodi: Rousing response in Rohtak!

Happy to see several farmers and youngsters come to bless us. The people of Haryana are goin…","positive"
"753",0,"RT @RanaAyyub: INS Viraat was stationed for Rajiv Gandhi's security, he was not holidaying on it: Ex-Lakshwadeep officer.https://t.co/jkcxF…","neutral"
"754",-1,"RT @DeeptiSachdeva_: 'More than 2800 Sikhs killed in 1984 and he says #HuaToHua'

'#Congress's true face exposed'

PM @narendramodi hits ou…","negative"
"755",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"756",-1,"RT @MakrandParanspe: Shows how Western media persists in its predictable distortions &amp; prejudices deploying re-Orientalists such a @AatishT…","negative"
"757",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"758",0,"@Bholenath @TarekFatah @TIME @narendramodi If time says be sure it is the opp.. Like Hillary Story.... 😂😂😂😂","neutral"
"759",1,"RT @narendramodi: Rousing response in Rohtak!

Happy to see several farmers and youngsters come to bless us. The people of Haryana are goin…","positive"
"760",0,"RT @advmonikaarora: Report card of @narendramodi
35 crore Bank accounts
12 crore Mudra loans
9 crore toilets
7 crore gas connections
50 cro…","neutral"
"761",0,"RT @devjoshi10: Watching now #ModiOnZee 🇮🇳
@sudhirchaudhary @narendramodi","neutral"
"762",0,"RT @narendramodi: Delhi is known for it’s welcoming nature. People from all regions and religions live in harmony. This is the spirit of br…","neutral"
"763",-1,"RT @Ishadewan51: @HardeepSPuri @arunjaitley @PMOIndia @narendramodi  
@IDBI_Bank
@TheOfficialSBI 
For every problem there is a solution.
Re…","negative"
"764",0,"RT @ShefVaidya: This has been one long, nerve-wrecking election. I cannot imagine how @narendramodi finds the stamina to address so many ra…","neutral"
"765",1,"RT @narendramodi: Rousing response in Rohtak!

Happy to see several farmers and youngsters come to bless us. The people of Haryana are goin…","positive"
"766",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"767",1,"RT @MrsGandhi: Likening PM @narendramodi with his father, Sunil Shastri said that PM Modi was working exactly like his father, raising the…","positive"
"768",1,"RT @MyFellowIndians: This cover is dedicated to all those who keep on asking what did @narendramodi achieve on all his foreign trips &amp; how…","positive"
"769",1,"RT @AnjumINC: This is wat will happen to modi after 23rd May ,Chehra chupaane ke liye .. The most liked foto of the millennium as social me…","positive"
"770",0,"If @narendramodi was a BTech student https://t.co/uTUmpd3Mgm","neutral"
"771",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"772",1,"RT @MrsGandhi: Likening PM @narendramodi with his father, Sunil Shastri said that PM Modi was working exactly like his father, raising the…","positive"
"773",1,"RT @narendramodi: Rousing response in Rohtak!

Happy to see several farmers and youngsters come to bless us. The people of Haryana are goin…","positive"
"774",-2,"RT @narendramodi: In Haryana, Congress brought a very poor culture of corruption and favouritism in governance matters. 

The BJP Governmen…","negative"
"775",1,"RT @MrsGandhi: Likening PM @narendramodi with his father, Sunil Shastri said that PM Modi was working exactly like his father, raising the…","positive"
"776",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"777",0,"RT @kunalkamra88: I feel more ashamed to have a PM like @narendramodi https://t.co/ODzxeKmDOS","neutral"
"778",0,"RT @tysaa13: @Imamofpeace @narendramodi I'm a Baloch and I agree!
Both, the Western world and the Islamists have incredible hate for him. T…","neutral"
"779",1,"RT @ManojTiwariMP: I appeal to my fellow Delhiites to be in Delhi on 12th may and vote for @narendramodi Ji #Vote4Bjp https://t.co/Tlv8HwSa…","positive"
"780",0,"RT @tysaa13: @edwinagili @Imamofpeace @narendramodi @TIME @CNN He is, trust me.
both, The Western media and the radical Islamists have incr…","neutral"
"781",-1,"@ShefVaidya @narendramodi True. Extraordinary energy level.

In fact, election fatigue is setting in in us. But he is going on and on","negative"
"782",3,"Have trust in Narendra Modi. Either he will find way or make one. PM and NDA thank 128 crore Indians for winning 43… https://t.co/cdRmx9R8lu","positive"
"783",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"784",0,"RT @INCAssam: Yes...#PM @narendramodi .... let's talk about former PM Late Rajiv Gandhi ji. We have no problems! But can you, will you be a…","neutral"
"785",1,"@Imamofpeace @narendramodi Son of a Pakistani politician and Indian journalist writes something on our beloved PM a… https://t.co/bLvlJnIZUi","positive"
"786",1,"RT @koenamitra: Article 35A was a constitutional fraud. Please remove  #Article370 &amp; article #35A Hon PM @narendramodi ji. 
Would like to s…","positive"
"787",0,"Watch what this old congressman is saying, for @RahulGandhi , Sonia, @INCIndia @Mayawati @yadavakhilesh , its too b… https://t.co/18uUL9vfuq","neutral"
"788",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"789",0,"RT @madhukishwar: Surprising that SM warriors of @BJP4India have not come out strongly in defence of @TrueIndology .If this hounding took p…","neutral"
"790",0,"RT @Joydas: Hate King @narendramodi on the cover of Time Magazine. What a dishonour.... for the magazine!!! :-( https://t.co/zNNlvMqYfq","neutral"
"791",0,"RT @ShefVaidya: This has been one long, nerve-wrecking election. I cannot imagine how @narendramodi finds the stamina to address so many ra…","neutral"
"792",0,"RT @STopinion: Indian foreign policy: @narendramodi's bold reinvention https://t.co/I6BLfjdabg https://t.co/QKVApMtdf7","neutral"
"793",0,"@bprerna @narendramodi Ok No Problem! Let it be!","neutral"
"794",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"795",0,"Indian foreign policy: @narendramodi's bold reinvention https://t.co/I6BLfjdabg https://t.co/QKVApMtdf7","neutral"
"796",0,"RT @Joydas: Hate King @narendramodi on the cover of Time Magazine. What a dishonour.... for the magazine!!! :-( https://t.co/zNNlvMqYfq","neutral"
"797",1,"RT @Shehzad_Ind: Sam Pitroda : My Hindi is not good ! I couldn't translate Bura ! I meant jo hua bura hua!

Gujarat elections2017 all over…","positive"
"798",0,"@mahanagargas @PMOIndia @dpradhanbjp @MoPNG_eSeva @gailindia @narendramodi @CMOMaharashtra @royaldutchshell… https://t.co/LisNVs8sf5","neutral"
"799",-2,"RT @ajaishukla: Four senior admirals, including two chiefs, rubbish @narendramodi's allegation that Rajiv Gandhi, his family and others wen…","negative"
"800",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"801",-1,"@narendramodi Really felt sad that you are also interested in such things.","negative"
"802",0,"@narendramodi H gf FG jhjff","neutral"
"803",1,"@sagarikaghose @narendramodi And presstitutes would love it and lap it up","positive"
"804",-1,"@ShefVaidya @narendramodi Your english is little rude may be its in your dictionary but as per Oxford Dictionary we… https://t.co/kBjfkty9ng","negative"
"805",0,"Dear @ECISVEEP where is your action against #chor @narendramodi when he speaks against @RahulGandhi family and give… https://t.co/0ux6diATJJ","neutral"
"806",0,"RT @DaaruBaazMehta: I feel ashamed to have a PM like @narendramodi 

RT if you agree.

#IStandWithAtishi https://t.co/bOEsiJlZtP","neutral"
"807",0,"@the_hindu Dont need to be worried.. its @BJP4India again and your aka @narendramodi is on the way @JM_Scindia","neutral"
"808",2,"@klnbjp @narendramodi AP lol both TDP and YCP are not the best parties, but BJP could not gain much popularity for… https://t.co/rhaxvUvdUB","positive"
"809",0,"@madhukishwar @narendramodi @TarekFatah Madhu ji apni itni bewaqoof main nahi samja tha modi ji cant do anything no… https://t.co/T5E55fWIVR","neutral"
"810",0,"@EconomicTimes @narendramodi And on second page,
https://t.co/JgPSLVOmGj","neutral"
"811",-1,"@Imamofpeace @narendramodi If Time hates someone today then everybody should go see for themselves. Nobody wants gl… https://t.co/EYFerAPzoJ","negative"
"812",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"813",0,"RT @MrsGandhi: Lion King @narendramodi on the cover of TIME Magazine. What an honour.....for the magazine!!! :-)","neutral"
"814",0,"RT @hiambuj: 5 minutes into the interview @Nidhi bombards the straight question, ""National security or DeMo, Jobs, economy"". &amp; Rebuttal on…","neutral"
"815",1,"RT @MukeshGuptaGoa: @narendramodi Hon'ble PM Sir, IDBI is culling 24000+ Homebuyers of Jaypee Infra through IRP to favor Manoj Gaur who loo…","positive"
"816",0,"RT @narendramodi_in: An exciting, packed schedule for tomorrow on NaMo TV.

From Yoga to rallies of Shri @narendramodi and Shri @AmitShah,…","neutral"
"817",0,"@nileshmishra301 @PMOIndia @BJP4India @narendramodi @amitmalviya Will start playing up some parts from morning. Ful… https://t.co/P0590eNxjt","neutral"
"818",1,"@ncbn @narendramodi Nothing happened to country with this Modi, he is given more comfort to currption people with 2… https://t.co/9uornRIQS0","positive"
"819",-1,"RT @MukeshGuptaGoa: @narendramodi Hon'ble Sir pls understand that we Jaypee Infra HBs have been financially RAPED by Gaurs. We R bleeding f…","negative"
"820",0,"RT @SarcasticRofl: Sir @narendramodi, What’s “Time” now 🤔🤔","neutral"
"821",0,"RT @advmonikaarora: Report card of @narendramodi
35 crore Bank accounts
12 crore Mudra loans
9 crore toilets
7 crore gas connections
50 cro…","neutral"
"822",0,"@narendramodi @rashtrapatibhvn @RahulGandhi That Get Destroy Because Of Political Then That Get Made Under President Review.","neutral"
"823",-1,"RT @sushmitadevmp: Now that the @BJP4India has been demolished in their cock &amp; bill story about citizenship of @RahulGandhi the lie factory…","negative"
"824",0,"RT @WIONews: #IndiaElectionWatch | @TIME runs a story on @narendramodi. The cover page reads India's Divider In Chief. Is the global media…","neutral"
"825",0,"@abpnewshindi @RubikaLiyaquat @DrAMSinghvi @narendramodi @KirenRijiju @INCIndia Will someone ask Manu singhvi, if d… https://t.co/LzY41kXuMf","neutral"
"826",1,"I second US President @realDonaldTrump taking strong step in trade structure with China. Why can't India review its… https://t.co/1Kr5HsdWbJ","positive"
